ID,TYPE,EPOCH,BATCH,PRECISION,RECALL,F1,ACCURACY,LOSS
0,0,1,536,0,0,0,0,tensor(9.1479)
0,0,1,537,0,0,0,0,tensor(8.0334)
0,0,1,538,0,0,0,0,tensor(10.8447)
0,0,1,539,0,0,0,0,tensor(7.4337)
0,0,1,540,0,0,0,0,tensor(10.6589)
0,0,1,541,0,0,0,0,tensor(11.9691)
0,0,1,542,0,0,0,0,tensor(8.8049)
0,0,1,543,0,0,0,0,tensor(9.0020)
0,0,1,544,0,0,0,0,tensor(11.6707)
0,0,1,545,0,0,0,0,tensor(9.3551)
0,0,1,546,0,0,0,0,tensor(9.8514)
0,0,1,547,0,0,0,0,tensor(15.3561)
0,0,1,548,0,0,0,0,tensor(9.7404)
0,0,1,549,0,0,0,0,tensor(11.9898)
0,0,1,550,0,0,0,0,tensor(9.4603)
0,0,1,551,0,0,0,0,tensor(9.1816)
0,0,1,552,0,0,0,0,tensor(10.3849)
0,0,1,553,0,0,0,0,tensor(9.6096)
0,0,1,554,0,0,0,0,tensor(10.3468)
0,0,1,555,0,0,0,0,tensor(11.1002)
0,0,1,556,0,0,0,0,tensor(10.8487)
0,0,1,557,0,0,0,0,tensor(8.2447)
0,0,1,558,0,0,0,0,tensor(8.0735)
0,0,1,559,0,0,0,0,tensor(10.2067)
0,0,1,560,0,0,0,0,tensor(32.7586)
0,0,1,561,0,0,0,0,tensor(7.9034)
0,0,1,562,0,0,0,0,tensor(8.2068)
0,0,1,563,0,0,0,0,tensor(8.2460)
0,0,1,564,0,0,0,0,tensor(9.4488)
0,0,1,565,0,0,0,0,tensor(12.0700)
0,0,1,566,0,0,0,0,tensor(8.4915)
0,0,1,567,0,0,0,0,tensor(7.6950)
0,0,1,568,0,0,0,0,tensor(7.3386)
0,0,1,569,0,0,0,0,tensor(7.0128)
0,0,1,570,0,0,0,0,tensor(8.7265)
0,0,1,571,0,0,0,0,tensor(11.2673)
0,0,1,572,0,0,0,0,tensor(12.6069)
0,0,1,573,0,0,0,0,tensor(7.8168)
0,0,1,574,0,0,0,0,tensor(10.7861)
0,0,1,575,0,0,0,0,tensor(36.7146)
0,0,1,576,0,0,0,0,tensor(9.2009)
0,0,1,577,0,0,0,0,tensor(11.4221)
0,0,1,578,0,0,0,0,tensor(8.1392)
0,0,1,579,0,0,0,0,tensor(7.4253)
0,0,1,580,0,0,0,0,tensor(8.5378)
0,0,1,581,0,0,0,0,tensor(8.5443)
0,0,1,582,0,0,0,0,tensor(11.2940)
0,0,1,583,0,0,0,0,tensor(5.9391)
0,0,1,584,0,0,0,0,tensor(6.9379)
0,0,1,585,0,0,0,0,tensor(11.0529)
0,0,1,586,0,0,0,0,tensor(7.3157)
0,0,1,587,0,0,0,0,tensor(7.8432)
0,0,1,588,0,0,0,0,tensor(11.3656)
0,0,1,589,0,0,0,0,tensor(8.3822)
0,0,1,590,0,0,0,0,tensor(7.6208)
0,0,1,591,0,0,0,0,tensor(11.3806)
0,0,1,592,0,0,0,0,tensor(9.2507)
0,0,1,593,0,0,0,0,tensor(10.1364)
0,0,1,594,0,0,0,0,tensor(9.4754)
0,0,1,595,0,0,0,0,tensor(8.0204)
0,0,1,596,0,0,0,0,tensor(10.2044)
0,0,1,597,0,0,0,0,tensor(10.5821)
0,0,1,598,0,0,0,0,tensor(9.4790)
0,0,1,599,0,0,0,0,tensor(10.5772)
0,0,1,600,0,0,0,0,tensor(10.2609)
0,0,1,601,0,0,0,0,tensor(8.2962)
0,0,1,602,0,0,0,0,tensor(8.3833)
0,0,1,603,0,0,0,0,tensor(8.7951)
0,0,1,604,0,0,0,0,tensor(10.7796)
0,0,1,605,0,0,0,0,tensor(8.0993)
0,0,1,606,0,0,0,0,tensor(7.8203)
0,0,1,607,0,0,0,0,tensor(7.7459)
0,0,1,608,0,0,0,0,tensor(12.1172)
0,0,1,609,0,0,0,0,tensor(9.0006)
0,0,1,610,0,0,0,0,tensor(8.8713)
0,0,1,611,0,0,0,0,tensor(6.1961)
0,0,1,612,0,0,0,0,tensor(8.9333)
0,0,1,613,0,0,0,0,tensor(11.5260)
0,0,1,614,0,0,0,0,tensor(7.1776)
0,0,1,615,0,0,0,0,tensor(10.0365)
0,0,1,616,0,0,0,0,tensor(11.5219)
0,0,1,617,0,0,0,0,tensor(9.6894)
0,0,1,618,0,0,0,0,tensor(8.2575)
0,0,1,619,0,0,0,0,tensor(7.5735)
0,0,1,620,0,0,0,0,tensor(9.5397)
0,0,1,621,0,0,0,0,tensor(13.4833)
0,0,1,622,0,0,0,0,tensor(9.7827)
0,0,1,623,0,0,0,0,tensor(7.7704)
0,0,1,624,0,0,0,0,tensor(5.8537)
0,0,1,625,0,0,0,0,tensor(10.0223)
0,0,1,626,0,0,0,0,tensor(7.8166)
0,0,1,627,0,0,0,0,tensor(7.2281)
0,0,1,628,0,0,0,0,tensor(9.0124)
0,0,1,629,0,0,0,0,tensor(8.6987)
0,0,1,630,0,0,0,0,tensor(7.7168)
0,0,1,631,0,0,0,0,tensor(9.0765)
0,0,1,632,0,0,0,0,tensor(7.9990)
0,0,1,633,0,0,0,0,tensor(8.2171)
0,0,1,634,0,0,0,0,tensor(7.5957)
0,0,1,635,0,0,0,0,tensor(10.9097)
0,0,1,636,0,0,0,0,tensor(8.9515)
0,0,1,637,0,0,0,0,tensor(7.7297)
0,0,1,638,0,0,0,0,tensor(12.4166)
0,0,1,639,0,0,0,0,tensor(7.5266)
0,0,1,640,0,0,0,0,tensor(8.8106)
0,0,1,641,0,0,0,0,tensor(11.3411)
0,0,1,642,0,0,0,0,tensor(9.5258)
0,0,1,643,0,0,0,0,tensor(8.9138)
0,0,1,644,0,0,0,0,tensor(6.1400)
0,0,1,645,0,0,0,0,tensor(8.7521)
0,0,1,646,0,0,0,0,tensor(9.7428)
0,0,1,647,0,0,0,0,tensor(9.9664)
0,0,1,648,0,0,0,0,tensor(9.0849)
0,0,1,649,0,0,0,0,tensor(7.0363)
0,0,1,650,0,0,0,0,tensor(9.0329)
0,0,1,651,0,0,0,0,tensor(7.8568)
0,0,1,652,0,0,0,0,tensor(8.6602)
0,0,1,653,0,0,0,0,tensor(8.1888)
0,0,1,654,0,0,0,0,tensor(7.8101)
0,0,1,655,0,0,0,0,tensor(7.3416)
0,0,1,656,0,0,0,0,tensor(9.0026)
0,0,1,657,0,0,0,0,tensor(8.5729)
0,0,1,658,0,0,0,0,tensor(7.9397)
0,0,1,659,0,0,0,0,tensor(9.8161)
0,0,1,660,0,0,0,0,tensor(12.2335)
0,0,1,661,0,0,0,0,tensor(6.6617)
0,0,1,662,0,0,0,0,tensor(6.7693)
0,0,1,663,0,0,0,0,tensor(7.6572)
0,0,1,664,0,0,0,0,tensor(12.1501)
0,0,1,665,0,0,0,0,tensor(7.3691)
0,0,1,666,0,0,0,0,tensor(7.3761)
0,0,1,667,0,0,0,0,tensor(8.8989)
0,0,1,668,0,0,0,0,tensor(11.0807)
0,0,1,669,0,0,0,0,tensor(10.4590)
0,0,1,670,0,0,0,0,tensor(9.0417)
0,0,1,671,0,0,0,0,tensor(6.8420)
0,0,1,672,0,0,0,0,tensor(8.3961)
0,0,1,673,0,0,0,0,tensor(8.3101)
0,0,1,674,0,0,0,0,tensor(7.8469)
0,0,1,675,0,0,0,0,tensor(9.7330)
0,0,1,676,0,0,0,0,tensor(9.5515)
0,0,1,677,0,0,0,0,tensor(9.0336)
0,0,1,678,0,0,0,0,tensor(11.1044)
0,0,1,679,0,0,0,0,tensor(8.0264)
0,0,1,680,0,0,0,0,tensor(11.6298)
0,0,1,681,0,0,0,0,tensor(9.2263)
0,0,1,682,0,0,0,0,tensor(9.5026)
0,0,1,683,0,0,0,0,tensor(11.7446)
0,0,1,684,0,0,0,0,tensor(8.6886)
0,0,1,685,0,0,0,0,tensor(8.9338)
0,0,1,686,0,0,0,0,tensor(19.4737)
0,0,1,687,0,0,0,0,tensor(9.6599)
0,0,1,688,0,0,0,0,tensor(7.3823)
0,0,1,689,0,0,0,0,tensor(9.5614)
0,0,1,690,0,0,0,0,tensor(10.4077)
0,0,1,691,0,0,0,0,tensor(7.7379)
0,0,1,692,0,0,0,0,tensor(9.1490)
0,0,1,693,0,0,0,0,tensor(10.8514)
0,0,1,694,0,0,0,0,tensor(41.2747)
0,0,1,695,0,0,0,0,tensor(9.7970)
0,0,1,696,0,0,0,0,tensor(9.3442)
0,0,1,697,0,0,0,0,tensor(6.3892)
0,0,1,698,0,0,0,0,tensor(8.1006)
0,0,1,699,0,0,0,0,tensor(8.3387)
0,0,1,700,0,0,0,0,tensor(9.8658)
0,0,1,701,0,0,0,0,tensor(9.4818)
0,0,1,702,0,0,0,0,tensor(10.7566)
0,0,1,703,0,0,0,0,tensor(8.8801)
0,0,1,704,0,0,0,0,tensor(8.3974)
0,0,1,705,0,0,0,0,tensor(8.5040)
0,0,1,706,0,0,0,0,tensor(11.0774)
0,0,1,707,0,0,0,0,tensor(7.5971)
0,0,1,708,0,0,0,0,tensor(11.5329)
0,0,1,709,0,0,0,0,tensor(9.3890)
0,0,1,710,0,0,0,0,tensor(6.9457)
0,0,1,711,0,0,0,0,tensor(8.1521)
0,0,1,712,0,0,0,0,tensor(13.0378)
0,0,1,713,0,0,0,0,tensor(8.2511)
0,0,1,714,0,0,0,0,tensor(9.5209)
0,0,1,715,0,0,0,0,tensor(9.3778)
0,0,1,716,0,0,0,0,tensor(7.5597)
0,0,1,717,0,0,0,0,tensor(11.8022)
0,0,1,718,0,0,0,0,tensor(8.8039)
0,0,1,719,0,0,0,0,tensor(8.7194)
0,0,1,720,0,0,0,0,tensor(9.5001)
0,0,1,721,0,0,0,0,tensor(10.4855)
0,0,1,722,0,0,0,0,tensor(10.3941)
0,0,1,723,0,0,0,0,tensor(8.4600)
0,0,1,724,0,0,0,0,tensor(10.0667)
0,0,1,725,0,0,0,0,tensor(8.1587)
0,0,1,726,0,0,0,0,tensor(11.9770)
0,0,1,727,0,0,0,0,tensor(7.9347)
0,0,1,728,0,0,0,0,tensor(10.7498)
0,0,1,729,0,0,0,0,tensor(11.1897)
0,0,1,730,0,0,0,0,tensor(9.9190)
0,0,1,731,0,0,0,0,tensor(10.6075)
0,0,1,732,0,0,0,0,tensor(9.4779)
0,0,1,733,0,0,0,0,tensor(10.7469)
0,0,1,734,0,0,0,0,tensor(8.5649)
0,0,1,735,0,0,0,0,tensor(8.9074)
0,0,1,736,0,0,0,0,tensor(11.7737)
0,0,1,737,0,0,0,0,tensor(8.0330)
0,0,1,738,0,0,0,0,tensor(10.7457)
0,0,1,739,0,0,0,0,tensor(9.0238)
0,0,1,740,0,0,0,0,tensor(10.7379)
0,0,1,741,0,0,0,0,tensor(10.6669)
0,0,1,742,0,0,0,0,tensor(8.6915)
0,0,1,743,0,0,0,0,tensor(8.8044)
0,0,1,744,0,0,0,0,tensor(7.3571)
0,0,1,745,0,0,0,0,tensor(10.4689)
0,0,1,746,0,0,0,0,tensor(12.0874)
0,0,1,747,0,0,0,0,tensor(10.0845)
0,0,1,748,0,0,0,0,tensor(8.8528)
0,0,1,749,0,0,0,0,tensor(8.1919)
0,0,1,750,0,0,0,0,tensor(9.6947)
0,0,1,751,0,0,0,0,tensor(8.7833)
0,0,1,752,0,0,0,0,tensor(10.1294)
0,0,1,753,0,0,0,0,tensor(10.9477)
0,0,1,754,0,0,0,0,tensor(11.4645)
0,0,1,755,0,0,0,0,tensor(7.9832)
0,0,1,756,0,0,0,0,tensor(10.6777)
0,0,1,757,0,0,0,0,tensor(9.8485)
0,0,1,758,0,0,0,0,tensor(8.1222)
0,0,1,759,0,0,0,0,tensor(9.6412)
0,0,1,760,0,0,0,0,tensor(7.8442)
0,0,1,761,0,0,0,0,tensor(8.2189)
0,0,1,762,0,0,0,0,tensor(9.0812)
0,0,1,763,0,0,0,0,tensor(13.0648)
0,0,1,764,0,0,0,0,tensor(10.4488)
0,0,1,765,0,0,0,0,tensor(6.9759)
0,0,1,766,0,0,0,0,tensor(8.3403)
0,0,1,767,0,0,0,0,tensor(7.6228)
0,0,1,768,0,0,0,0,tensor(8.1880)
0,0,1,769,0,0,0,0,tensor(8.5216)
0,0,1,770,0,0,0,0,tensor(9.7231)
0,0,1,771,0,0,0,0,tensor(19.6594)
0,0,1,772,0,0,0,0,tensor(16.4294)
0,0,1,773,0,0,0,0,tensor(10.5226)
0,0,1,774,0,0,0,0,tensor(9.9209)
0,0,1,775,0,0,0,0,tensor(10.0239)
0,0,1,776,0,0,0,0,tensor(9.5926)
0,0,1,777,0,0,0,0,tensor(10.0167)
0,0,1,778,0,0,0,0,tensor(11.3897)
0,0,1,779,0,0,0,0,tensor(8.7628)
0,0,1,780,0,0,0,0,tensor(8.8343)
0,0,1,781,0,0,0,0,tensor(9.2086)
0,0,1,782,0,0,0,0,tensor(12.0795)
0,0,1,783,0,0,0,0,tensor(12.9572)
0,0,1,784,0,0,0,0,tensor(10.9326)
0,0,1,785,0,0,0,0,tensor(16.0933)
0,0,1,786,0,0,0,0,tensor(6.0119)
0,0,1,787,0,0,0,0,tensor(6.9859)
0,0,1,788,0,0,0,0,tensor(6.9967)
0,0,1,789,0,0,0,0,tensor(7.5208)
0,0,1,790,0,0,0,0,tensor(8.5350)
0,0,1,791,0,0,0,0,tensor(8.1314)
0,0,1,792,0,0,0,0,tensor(23.1835)
0,0,1,793,0,0,0,0,tensor(10.0768)
0,0,1,794,0,0,0,0,tensor(9.2305)
0,0,1,795,0,0,0,0,tensor(8.8869)
0,0,1,796,0,0,0,0,tensor(7.7961)
0,0,1,797,0,0,0,0,tensor(9.8423)
0,0,1,798,0,0,0,0,tensor(10.5335)
0,0,1,799,0,0,0,0,tensor(6.8370)
0,0,1,800,0,0,0,0,tensor(10.2692)
0,0,1,801,0,0,0,0,tensor(8.0974)
0,0,1,802,0,0,0,0,tensor(8.0658)
0,0,1,803,0,0,0,0,tensor(10.3473)
0,0,1,804,0,0,0,0,tensor(7.5678)
0,0,1,805,0,0,0,0,tensor(8.4636)
0,0,1,806,0,0,0,0,tensor(22.8867)
0,0,1,807,0,0,0,0,tensor(8.8657)
0,0,1,808,0,0,0,0,tensor(10.0204)
0,0,1,809,0,0,0,0,tensor(8.8216)
0,0,1,810,0,0,0,0,tensor(7.6858)
0,0,1,811,0,0,0,0,tensor(8.5485)
0,0,1,812,0,0,0,0,tensor(7.0738)
0,0,1,813,0,0,0,0,tensor(9.9450)
0,0,1,814,0,0,0,0,tensor(9.5906)
0,0,1,815,0,0,0,0,tensor(10.3787)
0,0,1,816,0,0,0,0,tensor(12.6598)
0,0,1,817,0,0,0,0,tensor(11.3778)
0,0,1,818,0,0,0,0,tensor(10.8135)
0,0,1,819,0,0,0,0,tensor(9.9481)
0,0,1,820,0,0,0,0,tensor(8.8617)
0,0,1,821,0,0,0,0,tensor(8.3150)
0,0,1,822,0,0,0,0,tensor(12.5752)
0,0,1,823,0,0,0,0,tensor(9.1454)
0,0,1,824,0,0,0,0,tensor(8.2182)
0,0,1,825,0,0,0,0,tensor(8.7397)
0,0,1,826,0,0,0,0,tensor(6.9657)
0,0,1,827,0,0,0,0,tensor(11.9275)
0,0,1,828,0,0,0,0,tensor(8.5397)
0,0,1,829,0,0,0,0,tensor(8.7956)
0,0,1,830,0,0,0,0,tensor(6.9449)
0,0,1,831,0,0,0,0,tensor(9.4171)
0,0,1,832,0,0,0,0,tensor(8.3815)
0,0,1,833,0,0,0,0,tensor(11.3032)
0,0,1,834,0,0,0,0,tensor(11.1759)
0,0,1,835,0,0,0,0,tensor(10.6549)
0,0,1,836,0,0,0,0,tensor(10.0255)
0,0,1,837,0,0,0,0,tensor(10.0783)
0,0,1,838,0,0,0,0,tensor(10.3248)
0,0,1,839,0,0,0,0,tensor(9.1269)
0,0,1,840,0,0,0,0,tensor(9.4859)
0,0,1,841,0,0,0,0,tensor(8.3958)
0,0,1,842,0,0,0,0,tensor(9.3744)
0,0,1,843,0,0,0,0,tensor(9.0096)
0,0,1,844,0,0,0,0,tensor(9.9714)
0,0,1,845,0,0,0,0,tensor(8.7005)
0,0,1,846,0,0,0,0,tensor(7.9402)
0,0,1,847,0,0,0,0,tensor(15.0689)
0,0,1,848,0,0,0,0,tensor(12.8132)
0,0,1,849,0,0,0,0,tensor(8.6447)
0,0,1,850,0,0,0,0,tensor(9.8151)
0,0,1,851,0,0,0,0,tensor(8.8150)
0,0,1,852,0,0,0,0,tensor(8.2919)
0,0,1,853,0,0,0,0,tensor(12.2733)
0,0,1,854,0,0,0,0,tensor(9.0169)
0,0,1,855,0,0,0,0,tensor(9.9762)
0,0,1,856,0,0,0,0,tensor(8.5005)
0,0,1,857,0,0,0,0,tensor(12.2096)
0,0,1,858,0,0,0,0,tensor(11.9616)
0,0,1,859,0,0,0,0,tensor(6.8822)
0,0,1,860,0,0,0,0,tensor(8.7066)
0,0,1,861,0,0,0,0,tensor(11.5661)
0,0,1,862,0,0,0,0,tensor(13.4946)
0,0,1,863,0,0,0,0,tensor(10.4617)
0,0,1,864,0,0,0,0,tensor(9.1419)
0,0,1,865,0,0,0,0,tensor(6.8129)
0,0,1,866,0,0,0,0,tensor(8.9963)
0,0,1,867,0,0,0,0,tensor(8.2787)
0,0,1,868,0,0,0,0,tensor(10.1049)
0,0,1,869,0,0,0,0,tensor(8.5867)
0,0,1,870,0,0,0,0,tensor(12.2291)
0,0,1,871,0,0,0,0,tensor(8.3792)
0,0,1,872,0,0,0,0,tensor(6.6633)
0,0,1,873,0,0,0,0,tensor(6.7429)
0,0,1,874,0,0,0,0,tensor(9.8986)
0,0,1,875,0,0,0,0,tensor(10.2962)
0,0,1,876,0,0,0,0,tensor(9.1502)
0,0,1,877,0,0,0,0,tensor(9.8875)
0,0,1,878,0,0,0,0,tensor(7.1224)
0,0,1,879,0,0,0,0,tensor(7.3598)
0,0,1,880,0,0,0,0,tensor(13.4731)
0,0,1,881,0,0,0,0,tensor(11.1353)
0,0,1,882,0,0,0,0,tensor(9.2249)
0,0,1,883,0,0,0,0,tensor(6.8737)
0,0,1,884,0,0,0,0,tensor(7.2864)
0,0,1,885,0,0,0,0,tensor(8.8305)
0,0,1,886,0,0,0,0,tensor(9.5917)
0,0,1,887,0,0,0,0,tensor(12.1451)
0,0,1,888,0,0,0,0,tensor(7.9195)
0,0,1,889,0,0,0,0,tensor(10.0306)
0,0,1,890,0,0,0,0,tensor(8.2882)
0,0,1,891,0,0,0,0,tensor(11.0886)
0,0,1,892,0,0,0,0,tensor(7.3812)
0,0,1,893,0,0,0,0,tensor(12.5184)
0,0,1,894,0,0,0,0,tensor(7.4429)
0,0,1,895,0,0,0,0,tensor(11.2469)
0,0,1,896,0,0,0,0,tensor(8.1166)
0,0,1,897,0,0,0,0,tensor(6.8467)
0,0,1,898,0,0,0,0,tensor(7.3607)
0,0,1,899,0,0,0,0,tensor(11.4341)
0,0,1,900,0,0,0,0,tensor(9.3823)
0,0,1,901,0,0,0,0,tensor(9.2963)
0,0,1,902,0,0,0,0,tensor(12.4572)
0,0,1,903,0,0,0,0,tensor(12.2251)
0,0,1,904,0,0,0,0,tensor(8.0024)
0,0,1,905,0,0,0,0,tensor(7.0154)
0,0,1,906,0,0,0,0,tensor(7.2538)
0,0,1,907,0,0,0,0,tensor(7.4247)
0,0,1,908,0,0,0,0,tensor(11.7024)
0,0,1,909,0,0,0,0,tensor(13.0108)
0,0,1,910,0,0,0,0,tensor(7.9241)
0,0,1,911,0,0,0,0,tensor(11.9079)
0,0,1,912,0,0,0,0,tensor(8.7881)
0,0,1,913,0,0,0,0,tensor(7.5685)
0,0,1,914,0,0,0,0,tensor(7.2570)
0,0,1,915,0,0,0,0,tensor(7.8254)
0,0,1,916,0,0,0,0,tensor(7.0967)
0,0,1,917,0,0,0,0,tensor(9.6234)
0,0,1,918,0,0,0,0,tensor(9.0697)
0,0,1,919,0,0,0,0,tensor(8.7809)
0,0,1,920,0,0,0,0,tensor(8.2733)
0,0,1,921,0,0,0,0,tensor(9.6345)
0,0,1,922,0,0,0,0,tensor(8.1407)
0,0,1,923,0,0,0,0,tensor(9.6266)
0,0,1,924,0,0,0,0,tensor(6.5742)
0,0,1,925,0,0,0,0,tensor(9.8348)
0,0,1,926,0,0,0,0,tensor(10.8874)
0,0,1,927,0,0,0,0,tensor(9.0558)
0,0,1,928,0,0,0,0,tensor(9.1633)
0,0,1,929,0,0,0,0,tensor(10.2810)
0,0,1,930,0,0,0,0,tensor(11.3697)
0,0,1,931,0,0,0,0,tensor(6.6631)
0,0,1,932,0,0,0,0,tensor(8.9120)
0,0,1,933,0,0,0,0,tensor(5.5538)
0,0,1,934,0,0,0,0,tensor(7.5358)
0,0,1,935,0,0,0,0,tensor(9.6180)
0,0,1,936,0,0,0,0,tensor(8.2400)
0,0,1,937,0,0,0,0,tensor(6.8387)
0,0,1,938,0,0,0,0,tensor(10.2455)
0,0,1,939,0,0,0,0,tensor(10.5052)
0,0,1,940,0,0,0,0,tensor(10.0052)
0,0,1,941,0,0,0,0,tensor(6.9964)
0,0,1,942,0,0,0,0,tensor(11.8759)
0,0,1,943,0,0,0,0,tensor(8.2863)
0,0,1,944,0,0,0,0,tensor(7.0873)
0,0,1,945,0,0,0,0,tensor(6.8925)
0,0,1,946,0,0,0,0,tensor(9.7828)
0,0,1,947,0,0,0,0,tensor(8.1494)
0,0,1,948,0,0,0,0,tensor(8.0785)
0,0,1,949,0,0,0,0,tensor(8.2696)
0,0,1,950,0,0,0,0,tensor(8.9053)
0,0,1,951,0,0,0,0,tensor(9.4271)
0,0,1,952,0,0,0,0,tensor(8.1057)
0,0,1,953,0,0,0,0,tensor(8.9291)
0,0,1,954,0,0,0,0,tensor(9.5061)
0,0,1,955,0,0,0,0,tensor(8.3665)
0,0,1,956,0,0,0,0,tensor(13.9553)
0,0,1,957,0,0,0,0,tensor(7.3865)
0,0,1,958,0,0,0,0,tensor(6.3920)
0,0,1,959,0,0,0,0,tensor(9.5398)
0,0,1,960,0,0,0,0,tensor(7.3032)
0,0,1,961,0,0,0,0,tensor(7.9783)
0,0,1,962,0,0,0,0,tensor(9.0889)
0,0,1,963,0,0,0,0,tensor(10.0205)
0,0,1,964,0,0,0,0,tensor(8.7046)
0,0,1,965,0,0,0,0,tensor(9.3979)
0,0,1,966,0,0,0,0,tensor(6.8130)
0,0,1,967,0,0,0,0,tensor(8.9035)
0,0,1,968,0,0,0,0,tensor(9.4038)
0,0,1,969,0,0,0,0,tensor(9.0607)
0,0,1,970,0,0,0,0,tensor(9.6433)
0,0,1,971,0,0,0,0,tensor(7.5713)
0,0,1,972,0,0,0,0,tensor(8.7256)
0,0,1,973,0,0,0,0,tensor(9.2322)
0,0,1,974,0,0,0,0,tensor(11.3185)
0,0,1,975,0,0,0,0,tensor(7.3480)
0,0,1,976,0,0,0,0,tensor(6.2950)
0,0,1,977,0,0,0,0,tensor(7.8167)
0,0,1,978,0,0,0,0,tensor(10.5680)
0,0,1,979,0,0,0,0,tensor(8.6809)
0,0,1,980,0,0,0,0,tensor(9.6631)
0,0,1,981,0,0,0,0,tensor(9.2014)
0,0,1,982,0,0,0,0,tensor(7.5463)
0,0,1,983,0,0,0,0,tensor(10.3331)
0,0,1,984,0,0,0,0,tensor(23.1064)
0,0,1,985,0,0,0,0,tensor(7.2325)
0,0,1,986,0,0,0,0,tensor(9.9859)
0,0,1,987,0,0,0,0,tensor(10.4029)
0,0,1,988,0,0,0,0,tensor(8.8283)
0,0,1,989,0,0,0,0,tensor(7.6557)
0,0,1,990,0,0,0,0,tensor(10.6573)
0,0,1,991,0,0,0,0,tensor(7.6885)
0,0,1,992,0,0,0,0,tensor(6.8266)
0,0,1,993,0,0,0,0,tensor(7.6687)
0,0,1,994,0,0,0,0,tensor(9.0854)
0,0,1,995,0,0,0,0,tensor(11.1946)
0,0,1,996,0,0,0,0,tensor(13.6061)
0,0,1,997,0,0,0,0,tensor(9.4990)
0,0,1,998,0,0,0,0,tensor(9.7352)
0,0,1,999,0,0,0,0,tensor(9.5158)
0,0,1,1000,0,0,0,0,tensor(9.2593)
0,0,1,1001,0,0,0,0,tensor(23.4546)
0,0,1,1002,0,0,0,0,tensor(7.9245)
0,0,1,1003,0,0,0,0,tensor(9.8323)
0,0,1,1004,0,0,0,0,tensor(7.6409)
0,0,1,1005,0,0,0,0,tensor(7.5414)
0,0,1,1006,0,0,0,0,tensor(7.3411)
0,0,1,1007,0,0,0,0,tensor(11.4758)
0,0,1,1008,0,0,0,0,tensor(7.8212)
0,0,1,1009,0,0,0,0,tensor(11.3540)
0,0,1,1010,0,0,0,0,tensor(11.2631)
0,0,1,1011,0,0,0,0,tensor(9.2529)
0,0,1,1012,0,0,0,0,tensor(8.6436)
0,0,1,1013,0,0,0,0,tensor(8.5880)
0,0,1,1014,0,0,0,0,tensor(9.0763)
0,0,1,1015,0,0,0,0,tensor(10.7832)
0,0,1,1016,0,0,0,0,tensor(8.4922)
0,0,1,1017,0,0,0,0,tensor(9.1700)
0,0,1,1018,0,0,0,0,tensor(11.1724)
0,0,1,1019,0,0,0,0,tensor(7.0012)
0,0,1,1020,0,0,0,0,tensor(11.1414)
0,0,1,1021,0,0,0,0,tensor(8.8467)
0,0,1,1022,0,0,0,0,tensor(4.8467)
0,0,1,1023,0,0,0,0,tensor(11.8882)
0,0,1,1024,0,0,0,0,tensor(8.9588)
0,0,1,1025,0,0,0,0,tensor(9.0600)
0,0,1,1026,0,0,0,0,tensor(8.0390)
0,0,1,1027,0,0,0,0,tensor(7.5610)
0,0,1,1028,0,0,0,0,tensor(9.3954)
0,0,1,1029,0,0,0,0,tensor(8.5402)
0,0,1,1030,0,0,0,0,tensor(8.9261)
0,0,1,1031,0,0,0,0,tensor(7.3821)
0,0,1,1032,0,0,0,0,tensor(11.4903)
0,0,1,1033,0,0,0,0,tensor(11.4265)
0,0,1,1034,0,0,0,0,tensor(12.0249)
0,0,1,1035,0,0,0,0,tensor(10.1148)
0,0,1,1036,0,0,0,0,tensor(6.6574)
0,0,1,1037,0,0,0,0,tensor(5.8684)
0,0,1,1038,0,0,0,0,tensor(9.4773)
0,0,1,1039,0,0,0,0,tensor(9.4914)
0,0,1,1040,0,0,0,0,tensor(9.4420)
0,0,1,1041,0,0,0,0,tensor(7.5016)
0,0,1,1042,0,0,0,0,tensor(10.8949)
0,0,1,1043,0,0,0,0,tensor(6.5999)
0,0,1,1044,0,0,0,0,tensor(9.5174)
0,0,1,1045,0,0,0,0,tensor(6.3581)
0,0,1,1046,0,0,0,0,tensor(9.4304)
0,0,1,1047,0,0,0,0,tensor(16.9738)
0,0,1,1048,0,0,0,0,tensor(12.5079)
0,0,1,1049,0,0,0,0,tensor(10.7957)
0,0,1,1050,0,0,0,0,tensor(9.5373)
0,0,1,1051,0,0,0,0,tensor(6.7553)
0,0,1,1052,0,0,0,0,tensor(9.3535)
0,0,1,1053,0,0,0,0,tensor(10.1471)
0,0,1,1054,0,0,0,0,tensor(10.0443)
0,0,1,1055,0,0,0,0,tensor(9.1145)
0,0,1,1056,0,0,0,0,tensor(10.0076)
0,0,1,1057,0,0,0,0,tensor(10.3056)
0,0,1,1058,0,0,0,0,tensor(7.8044)
0,0,1,1059,0,0,0,0,tensor(9.6109)
0,0,1,1060,0,0,0,0,tensor(6.5818)
0,0,1,1061,0,0,0,0,tensor(12.6721)
0,0,1,1062,0,0,0,0,tensor(8.6325)
0,0,1,1063,0,0,0,0,tensor(8.1352)
0,0,1,1064,0,0,0,0,tensor(11.7121)
0,0,1,1065,0,0,0,0,tensor(7.1688)
0,0,1,1066,0,0,0,0,tensor(9.5235)
0,0,1,1067,0,0,0,0,tensor(8.9188)
0,0,1,1068,0,0,0,0,tensor(7.1284)
0,0,1,1069,0,0,0,0,tensor(9.1150)
